Date,Total_Cases,Total_Deaths,Total_Hospitalizations,Cases_Ages_0to17,Cases_Ages_18to29,Cases_Ages_30to39,Cases_Ages_40to49,Cases_Ages_50to59,Cases_Ages_60to69,Cases_Ages_70to79,Cases_Age_80andAbove,Cases_Ages_Unknown,Cases_Female,Cases_Male,Cases_Unknown_Gender,Cases_Latinx,Cases_Asian_NonLatinx,Cases_Black_NonLatinx,Cases_White_NonLatinx,Cases_OtherRace_NonLatinx,Cases_UnknownRace_Ethnicity,Deaths_Ages_0to17,Deaths_Ages_18to29,Deaths_Ages_30to39,Deaths_Ages_40to49,Deaths_Ages_50to59,Deaths_Ages_60to69,Deaths_Ages_70to79,Deaths_Ages_80+,Deaths_Ages_Unknown,Deaths_Female,Deaths_Male,Deaths_Unknown_Gender,Deaths_Latinx,Deaths_Asian_NonLatinx,Deaths_Black_NonLatinx,Deaths_White_NonLatinx,Deaths_OtherRace_NonLatinx,Deaths_UnknownRace_Ethnicity,Hospitalizations_Ages_0to17,Hospitalizations_Ages_18to29,Hospitalizations_Ages_30to39,Hospitalizations_Ages_40to49,Hospitalizations_Ages_50to59,Hospitalizations_Ages_60to69,Hospitalizations_Ages_70to79,Hospitalizations_Ages_80+,Hospitalizations_Ages_Unknown,Hospitalizations_Female,Hospitalizations_Male,Hospitalizations_Unknown_Gender,Hospitalizations_Latinx,Hospitalizations_Asian_NonLatinx,Hospitalizations_Black_NonLatinx,Hospitalizations_White_NonLatinx,Hospitalizations_Other_Race NonLatinx,Hospitalizations_UnknownRace_Ethnicity
9/30/2020,462,2,22,47,140,95,53,65,35,17,10,0,236,226,0,166,9,84,129,27,47,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,1,2,2,2,3,3,5,4,0,10,12,0,8,0,4,9,1,0
1/19/2021,1085,19,67,141,265,205,169,124,91,58,32,0,550,534,1,436,47,202,285,44,71,0,0,0,0,3,5,5,6,0,5,14,0,5,2,8,4,0,0,3,3,5,6,16,9,12,13,0,31,36,0,22,3,30,10,1,1
1/26/2022,1236,23,59,345,252,209,157,101,84,44,44,0,655,570,11,283,60,207,368,64,254,0,0,0,1,2,4,6,10,0,12,11,0,4,0,10,9,0,0,1,1,5,5,7,10,12,18,0,30,29,0,16,3,13,26,0,1
12/10/2021,1217,15,72,239,261,287,183,105,83,26,19,14,622,591,4,173,34,318,321,129,242,0,0,3,0,0,2,3,7,0,11,4,0,2,1,6,6,0,0,1,3,11,7,13,20,8,9,0,30,42,0,19,1,23,21,8,0
12/14/2020,1460,21,106,159,330,298,213,201,129,81,49,0,767,688,5,472,62,330,319,57,220,0,0,0,0,2,3,10,6,0,13,8,0,11,2,6,2,0,0,7,5,9,11,17,20,18,19,0,47,59,0,35,1,45,21,3,1
11/25/2020,1832,17,110,260,430,354,257,237,165,84,45,0,968,858,6,654,54,361,416,78,269,0,0,1,1,0,3,6,6,0,4,13,0,8,0,4,5,0,0,2,7,8,11,19,26,17,20,0,57,53,0,38,5,33,27,5,2
4/30/2020,1274,40,168,57,230,221,230,189,150,95,102,0,628,644,2,633,24,269,173,39,136,0,0,3,0,4,8,11,14,0,17,23,0,13,1,18,8,0,0,1,11,16,12,34,40,24,30,0,76,92,0,64,8,57,31,6,2
8/9/2020,115,2,17,16,41,21,12,6,9,6,4,0,53,62,0,47,4,19,39,0,6,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,5,2,1,3,2,0,4,0,9,8,0,3,0,10,3,0,1
2/25/2022,188,5,15,40,46,35,18,20,15,8,5,1,94,94,0,31,7,34,65,17,34,0,0,0,0,1,1,0,3,0,3,2,0,2,0,0,3,0,0,0,2,2,1,3,1,3,2,1,7,8,0,3,0,5,6,0,1
1/15/2022,1620,27,141,316,326,291,210,174,170,84,48,1,832,782,6,418,96,270,382,104,350,0,0,0,1,1,7,6,12,0,8,19,0,6,2,15,4,0,0,2,13,10,12,17,27,38,21,1,69,72,0,32,5,60,36,3,5
8/30/2020,100,5,22,12,24,16,18,14,8,4,4,0,48,51,1,29,1,24,39,4,3,0,0,0,0,0,0,3,2,0,4,1,0,1,0,4,0,0,0,2,2,1,2,4,4,2,5,0,8,13,1,6,0,9,7,0,0
,605,0,687,50,132,127,95,83,75,28,15,0,313,286,6,153,15,130,160,25,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,84,78,101,107,116,95,73,0,330,356,1,218,51,228,146,31,13
8/11/2020,386,4,22,48,103,74,66,48,37,7,3,0,184,201,1,173,6,80,89,13,25,0,0,0,0,1,0,1,2,0,1,3,0,1,1,2,0,0,0,1,0,3,1,4,9,1,3,0,15,7,0,5,0,9,7,1,0
12/23/2020,1222,21,95,140,289,222,193,166,118,62,32,0,635,583,4,469,51,252,277,54,119,0,0,0,2,2,5,5,7,0,6,15,0,8,1,5,7,0,0,1,3,4,4,15,20,26,22,0,43,52,0,23,7,34,26,4,1
12/26/2021,4395,11,208,624,1179,1005,691,451,259,123,63,0,2365,1989,41,839,151,1102,1171,447,685,0,0,0,1,0,5,4,1,0,5,6,0,2,0,7,2,0,0,10,25,20,21,32,39,33,28,0,119,89,0,34,4,117,41,9,3
8/30/2021,595,5,41,135,123,127,88,61,32,22,7,0,314,281,0,159,12,148,140,32,104,0,0,0,1,1,1,0,2,0,3,2,0,2,0,3,0,0,0,1,5,4,10,5,5,7,4,0,21,20,0,11,0,20,7,3,0
2/21/2022,243,10,19,41,58,46,31,21,31,9,6,0,145,95,3,33,14,38,82,9,67,0,0,0,2,0,1,1,6,0,4,6,0,2,0,2,6,0,0,0,2,2,4,4,2,2,3,0,10,9,0,2,1,11,5,0,0
5/3/2020,466,45,138,10,97,78,76,81,66,31,27,0,215,251,0,235,9,122,52,15,33,0,0,0,2,4,13,13,13,0,20,25,0,20,0,16,9,0,0,2,10,18,16,27,22,21,22,0,62,76,0,67,1,43,18,8,1
11/7/2021,306,5,20,64,79,73,45,25,12,5,3,0,163,143,0,40,12,65,97,23,69,0,0,0,0,1,1,2,1,0,2,3,0,3,0,2,0,0,0,1,2,0,7,3,3,3,1,0,11,9,0,8,0,9,2,1,0
12/7/2020,2066,35,108,274,472,399,328,284,170,92,47,0,1075,984,7,866,76,409,410,90,215,0,0,0,3,6,3,10,13,0,10,25,0,13,3,10,9,0,0,7,10,7,6,22,22,14,20,0,51,57,0,36,4,46,19,2,1
3/30/2021,738,3,43,93,258,145,90,77,58,12,5,0,378,360,0,171,44,163,285,19,56,0,0,1,0,0,0,1,1,0,0,3,0,1,1,0,1,0,0,0,2,3,11,9,11,5,2,0,24,19,0,14,2,21,6,0,0
7/15/2021,132,0,7,15,45,28,21,12,8,3,0,0,77,55,0,16,7,47,40,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,2,5,0,0,0,7,0,0,0
9/1/2021,538,5,30,99,146,107,72,52,38,12,12,0,302,235,1,120,26,135,137,21,99,0,0,0,0,0,0,0,5,0,2,3,0,1,0,3,1,0,0,1,4,5,5,4,4,2,5,0,15,15,0,4,0,17,7,2,0
10/11/2021,321,4,20,72,65,64,39,41,21,15,4,0,182,139,0,46,9,73,128,27,38,0,1,0,0,1,0,1,1,0,1,3,0,0,0,3,1,0,0,0,0,3,0,7,6,2,2,0,14,6,0,5,1,8,6,0,0
4/24/2020,1074,54,168,30,177,172,186,188,158,74,89,0,516,558,0,470,32,262,164,50,96,0,1,2,0,6,12,15,18,0,19,35,0,14,2,22,16,0,0,3,4,22,16,35,40,25,23,0,76,92,0,70,4,61,25,8,0
1/11/2022,4446,25,217,1013,812,766,606,534,403,194,117,1,2425,1992,29,1117,214,763,1061,325,966,0,0,0,2,3,2,5,13,0,10,15,0,4,2,14,5,0,0,7,12,14,22,31,39,47,45,0,110,107,0,46,8,106,47,7,3
10/16/2021,178,4,23,32,39,26,31,18,19,11,2,0,85,93,0,29,5,48,67,17,12,0,0,0,0,1,1,1,1,0,3,1,0,1,0,2,1,0,0,1,4,2,2,5,3,5,1,0,9,14,0,5,1,10,6,1,0
11/4/2020,2512,8,96,303,706,562,366,289,173,84,29,0,1290,1212,10,1019,75,399,689,84,246,0,0,0,0,0,1,2,5,0,5,3,0,5,0,1,2,0,0,4,5,4,9,25,16,24,9,0,49,47,0,33,1,36,23,3,0
11/16/2021,738,6,41,185,138,153,102,65,38,29,28,0,376,359,3,139,19,157,223,61,139,0,0,2,0,0,2,0,2,0,2,4,0,0,0,6,0,0,0,1,1,2,5,11,5,11,5,0,13,28,0,12,0,17,10,2,0
3/1/2022,186,7,7,59,31,28,23,14,16,5,10,0,104,82,0,35,7,26,63,14,41,0,0,0,0,0,2,2,3,0,4,3,0,2,0,2,3,0,0,2,0,2,0,0,2,0,1,0,4,3,0,1,0,5,1,0,0
5/9/2020,520,53,97,33,104,100,98,90,54,28,13,0,263,255,2,280,14,102,48,13,63,0,1,0,4,6,6,11,25,0,24,29,0,26,3,15,8,1,0,1,8,11,12,19,17,18,11,0,50,47,0,45,1,31,14,3,3
8/2/2020,95,3,21,11,21,29,10,6,11,6,1,0,45,49,1,33,3,28,23,4,4,0,0,0,2,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,3,9,2,3,1,2,1,0,11,10,0,8,0,9,3,1,0
3/6/2020,3,0,2,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
2/9/2021,414,8,35,49,112,75,60,52,39,13,14,0,215,199,0,105,16,114,120,20,39,0,0,0,0,2,1,1,4,0,5,3,0,2,1,3,2,0,0,0,1,3,3,9,6,8,5,0,13,22,0,10,0,14,9,2,0
6/24/2021,45,0,11,7,15,10,7,4,0,1,1,0,25,20,0,7,2,19,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,0,4,7,0,1,2,5,3,0,0
1/6/2021,1457,13,66,191,416,298,204,154,107,63,24,0,756,694,7,484,64,298,433,48,130,0,0,0,0,2,5,1,5,0,6,7,0,3,2,4,3,1,0,1,3,5,5,10,13,15,14,0,26,40,0,20,3,25,15,0,3
8/25/2020,413,4,26,52,121,75,69,50,27,9,9,1,224,185,4,188,8,66,106,18,27,0,0,0,0,0,0,0,4,0,1,3,0,0,1,2,1,0,0,0,3,3,3,6,6,3,2,0,12,14,0,6,0,9,8,1,2
3/19/2022,122,0,8,16,32,28,13,14,13,2,3,1,75,44,3,17,11,12,53,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,4,0,6,2,0,1,0,5,1,0,1
10/19/2021,321,2,21,77,60,64,42,29,29,14,6,0,182,139,0,49,11,65,118,31,47,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,4,1,5,3,3,2,3,0,13,8,0,3,0,10,5,3,0
3/21/2021,222,4,48,28,69,44,28,24,17,8,4,0,102,120,0,52,11,57,85,7,10,0,0,0,0,0,1,0,3,0,2,2,0,1,1,0,2,0,0,1,6,7,3,8,9,8,6,0,30,18,0,10,1,26,11,0,0
8/1/2021,216,3,17,26,54,51,28,26,22,7,2,0,109,106,1,51,7,54,70,10,24,0,2,0,1,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,1,3,3,3,6,0,1,0,7,10,0,4,0,7,3,1,2
9/8/2021,661,7,46,137,180,137,68,62,43,22,12,0,357,304,0,149,29,179,193,33,78,0,0,0,0,3,0,2,2,0,6,1,0,1,0,5,1,0,0,1,4,11,2,8,8,3,9,0,19,27,0,7,1,27,9,1,1
9/4/2020,395,2,23,61,102,82,53,38,33,16,10,0,205,188,2,193,12,71,93,10,16,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,3,1,4,3,2,4,6,0,16,7,0,10,1,9,3,0,0
11/10/2020,3353,14,141,397,816,690,546,436,287,126,55,0,1719,1626,8,1386,106,571,824,140,326,0,0,0,1,0,1,7,5,0,10,4,0,3,0,8,3,0,0,0,4,12,15,24,33,32,21,0,61,80,0,48,2,52,31,6,2
2/27/2021,177,7,17,31,39,32,21,24,14,9,7,0,100,77,0,56,12,44,44,8,13,0,0,0,0,1,1,1,4,0,3,4,0,2,0,2,3,0,0,0,0,0,0,4,5,4,4,0,7,10,0,2,0,10,5,0,0
4/25/2021,275,11,52,40,70,71,28,36,21,8,1,0,141,134,0,60,12,115,50,12,26,0,0,0,2,3,3,3,0,0,4,7,0,3,0,7,1,0,0,3,5,11,4,12,10,5,2,0,32,20,0,10,1,27,8,2,4
10/10/2020,442,5,31,40,115,107,67,59,35,9,10,0,230,212,0,169,10,55,144,17,47,0,0,0,0,1,2,1,1,0,3,2,0,0,1,2,2,0,0,0,3,1,4,5,2,8,8,0,14,17,0,8,0,10,12,1,0
11/21/2021,376,3,29,68,91,76,52,44,30,7,8,0,224,151,1,66,18,76,114,24,78,0,0,0,0,1,1,1,0,0,2,1,0,0,0,2,1,0,0,0,2,2,4,7,7,6,1,0,16,13,0,7,1,10,8,1,2
7/26/2021,326,2,25,61,91,77,34,33,19,6,5,0,178,148,0,52,10,95,100,16,53,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,1,6,2,5,3,1,3,4,0,12,13,0,6,0,16,2,0,1
2/14/2022,376,13,15,106,75,61,41,34,30,20,9,0,180,191,5,75,26,57,132,20,66,0,0,0,3,1,2,4,3,0,11,2,0,1,0,8,3,1,0,0,0,2,2,2,4,1,4,0,8,7,0,6,0,3,5,0,1
5/4/2020,1121,48,127,57,217,224,244,177,109,53,40,0,564,556,1,611,31,206,120,37,116,0,1,0,0,4,10,15,18,0,23,25,0,17,2,20,9,0,0,1,10,8,14,16,26,31,21,0,56,71,0,44,9,48,16,9,1
11/9/2020,3229,14,145,386,831,618,529,430,252,118,65,0,1628,1587,14,1332,75,519,840,118,345,0,0,0,0,1,3,7,3,0,5,9,0,6,0,0,8,0,0,1,6,15,13,26,30,34,20,0,72,73,0,44,7,57,30,2,5
2/4/2021,538,9,52,68,138,122,68,64,45,21,12,0,269,268,1,159,21,120,163,23,52,0,0,0,0,1,1,2,5,0,5,4,0,1,1,4,3,0,0,1,1,7,4,14,13,9,3,0,32,20,0,13,2,25,11,1,0
12/31/2020,970,22,71,89,250,199,141,119,79,56,37,0,491,477,2,273,38,137,361,48,113,0,0,0,0,2,3,11,6,0,10,12,0,9,0,8,5,0,0,2,1,5,6,12,17,12,16,0,33,38,0,12,2,35,18,4,0
7/25/2021,141,3,13,19,43,34,18,13,6,6,2,0,78,62,1,14,9,45,48,7,18,0,0,1,1,1,0,0,0,0,1,2,0,0,0,2,1,0,0,0,1,2,2,2,2,3,1,0,6,7,0,2,0,6,3,1,1
8/28/2020,382,4,25,66,109,61,50,47,29,15,5,0,184,198,0,173,12,72,89,12,24,0,0,1,0,1,0,2,0,0,4,0,0,2,0,2,0,0,0,1,2,1,8,2,3,4,4,0,13,12,0,9,0,12,3,1,0
10/2/2021,237,4,24,52,39,48,31,37,19,8,3,0,122,115,0,31,10,72,72,27,25,0,0,0,0,0,1,1,2,0,2,2,0,0,0,3,1,0,0,0,4,4,1,5,5,5,0,0,12,12,0,5,0,13,6,0,0
2/21/2021,158,9,24,16,42,31,27,23,10,5,4,0,86,72,0,28,3,36,65,9,17,0,1,0,1,0,1,3,3,0,4,5,0,3,0,1,3,2,0,1,5,4,2,4,1,5,2,0,12,12,0,2,1,12,6,2,1
2/12/2021,358,13,31,42,106,69,48,25,40,20,8,0,169,189,0,98,18,73,117,20,32,0,0,1,2,2,2,3,3,0,5,8,0,3,0,4,6,0,0,1,4,2,4,5,8,5,2,0,13,18,0,5,2,15,6,3,0
3/7/2020,3,0,3,0,0,0,0,1,0,2,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,1,1,1,0
9/2/2020,406,3,21,42,127,81,67,46,25,12,6,0,224,181,1,177,11,67,108,16,27,0,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,0,0,0,2,4,4,2,4,1,4,0,10,11,0,10,0,6,5,0,0
12/18/2020,1300,19,81,167,289,251,205,169,120,59,40,0,671,620,9,497,62,257,290,60,134,0,0,0,0,3,2,5,9,0,9,10,0,11,0,4,4,0,0,2,3,8,7,6,25,16,14,0,41,40,0,18,9,36,15,3,0
10/4/2020,152,5,22,19,34,26,20,25,13,12,3,0,63,89,0,41,6,33,52,5,15,0,0,0,0,0,0,1,4,0,3,2,0,1,0,1,3,0,0,0,2,2,0,3,6,8,1,0,11,11,0,2,0,14,5,1,0
9/19/2021,244,2,32,55,50,56,34,23,16,2,8,0,127,116,1,49,17,60,75,19,24,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,6,1,7,5,5,2,4,0,14,18,0,5,1,16,6,1,3
11/11/2020,2489,9,128,267,682,515,360,321,211,79,54,0,1306,1172,11,751,89,463,714,115,357,0,0,0,0,1,5,1,2,0,3,6,0,5,0,2,2,0,0,2,11,7,14,21,28,19,26,0,71,57,0,31,2,53,36,4,2
2/17/2021,385,8,32,35,119,70,70,47,24,10,10,0,192,193,0,122,9,78,121,14,41,0,0,0,0,1,2,2,3,0,2,6,0,1,0,2,4,0,1,1,2,1,6,5,8,6,3,0,13,19,0,7,0,15,9,1,0
3/29/2022,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
11/15/2021,692,5,36,193,122,145,99,67,35,20,11,0,346,340,6,104,10,171,215,53,139,0,0,0,0,0,2,1,2,0,4,1,0,1,0,2,2,0,0,1,4,4,5,4,8,4,6,0,19,17,0,7,2,17,8,1,1
4/21/2020,875,36,171,20,148,164,160,154,109,56,64,0,439,436,0,417,13,226,134,30,55,0,1,0,3,0,7,11,14,0,14,22,0,12,2,18,4,0,0,1,5,10,16,34,37,34,34,0,73,98,0,56,4,73,29,7,2
11/7/2020,1570,14,113,181,394,337,265,187,113,54,39,0,825,745,0,633,50,228,429,57,173,0,0,1,1,1,1,4,6,0,9,5,0,3,0,4,7,0,0,1,7,7,16,23,25,11,23,0,59,54,0,36,5,40,25,4,3
12/29/2021,9416,11,251,1901,2127,1835,1294,1028,705,340,181,5,5242,4061,113,2176,334,2332,1794,616,2164,0,0,1,0,3,2,0,5,0,6,5,0,1,0,8,2,0,0,13,30,27,14,32,51,40,44,0,132,119,0,35,5,156,47,3,5
6/11/2020,201,10,28,19,62,27,28,33,19,9,4,0,108,89,4,101,3,40,33,6,18,0,0,0,1,1,2,2,4,0,4,6,0,3,1,4,2,0,0,0,4,4,2,5,6,3,4,0,9,19,0,13,0,9,6,0,0
2/23/2022,235,6,18,57,55,49,29,20,12,9,4,0,132,100,3,49,18,42,64,13,49,0,0,0,0,2,2,1,1,0,1,5,0,0,0,3,3,0,0,0,2,2,3,5,2,3,1,0,8,10,0,3,1,6,7,1,0
4/3/2020,465,24,160,2,71,63,77,94,79,49,30,0,254,211,0,120,28,198,84,14,21,0,0,1,2,2,4,6,9,0,11,13,0,3,0,19,2,0,0,2,7,9,23,26,39,33,21,0,75,85,0,37,4,93,19,4,3
8/31/2020,413,2,30,58,121,72,60,49,29,15,9,0,217,195,1,189,4,64,101,15,40,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,2,5,2,5,2,4,4,6,0,14,16,0,5,1,16,4,3,1
3/14/2020,31,0,9,0,9,2,7,6,3,3,1,0,18,13,0,2,2,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,7,2,0,2,0,4,3,0,0
7/22/2020,364,4,34,39,122,82,56,28,22,13,2,0,189,173,2,137,10,81,102,10,24,0,0,0,0,1,0,1,2,0,1,3,0,1,0,1,2,0,0,3,3,7,5,1,6,7,2,0,19,15,0,12,1,15,4,1,1
11/18/2021,635,9,38,163,122,145,90,56,31,16,12,0,325,308,2,98,22,130,207,53,125,0,0,1,0,2,2,0,4,0,3,6,0,1,0,5,3,0,0,0,2,6,4,5,4,8,9,0,19,19,0,6,3,18,9,2,0
2/22/2022,285,2,26,80,67,42,27,26,19,12,11,1,138,145,2,70,19,44,82,16,54,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,2,2,3,1,2,2,7,7,0,14,12,0,9,0,6,9,1,1
1/17/2022,2026,31,135,395,361,349,296,252,203,98,71,1,1072,941,13,539,112,273,447,101,554,0,0,0,2,8,6,6,9,0,14,17,0,7,0,14,9,1,0,7,9,9,16,18,29,19,28,0,65,70,0,37,4,51,38,1,4
5/22/2020,724,36,92,64,154,135,125,112,74,35,25,0,370,349,5,386,11,164,84,23,56,0,0,0,1,6,10,8,11,0,16,20,0,12,2,14,8,0,0,0,9,13,8,11,19,18,14,0,40,52,0,38,4,38,11,0,1
3/22/2021,547,1,30,58,166,113,82,78,33,13,4,0,272,274,1,139,32,130,189,13,44,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,6,5,3,6,1,4,0,14,16,0,6,1,15,7,1,0
2/16/2021,213,5,34,24,65,30,43,22,17,8,4,0,113,99,1,49,11,41,80,10,22,0,0,0,0,0,1,3,1,0,1,4,0,2,0,2,1,0,0,0,2,3,4,7,7,6,5,0,24,10,0,7,0,16,9,2,0
2/7/2022,592,10,42,149,113,107,67,50,50,31,25,0,301,287,4,145,35,96,177,31,108,0,0,0,1,0,1,2,6,0,4,6,0,4,1,4,1,0,0,1,1,7,3,7,6,8,9,0,24,18,0,13,3,13,10,3,0
11/4/2021,497,1,27,151,100,111,54,35,28,11,7,0,272,225,0,70,12,114,158,44,99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,3,6,7,2,5,0,12,15,0,9,0,9,5,4,0
4/22/2021,580,4,72,107,151,128,80,56,34,15,9,0,307,273,0,156,29,196,124,8,67,0,0,0,1,2,0,1,0,0,2,2,0,1,1,2,0,0,0,1,5,14,14,14,9,10,5,0,33,39,0,23,2,38,8,0,1
6/9/2020,254,23,38,19,50,33,46,44,38,14,10,0,116,136,2,117,4,53,45,11,24,0,0,0,2,6,5,4,6,0,7,16,0,11,0,10,2,0,0,0,1,1,7,6,6,6,11,0,16,22,0,10,0,19,8,1,0
10/24/2020,883,5,62,109,224,196,140,105,59,37,13,0,469,414,0,357,23,129,266,33,75,0,0,0,0,0,0,2,3,0,2,3,0,0,0,2,3,0,0,2,9,8,6,6,10,15,6,0,33,29,0,21,2,26,9,3,1
12/9/2020,1755,28,112,194,432,332,292,220,178,75,32,0,940,808,7,715,66,358,354,61,201,0,1,0,1,2,9,8,7,0,11,17,0,9,1,9,9,0,0,4,9,2,11,19,23,23,21,0,56,56,0,27,6,51,22,5,1
1/7/2022,4865,33,222,901,1029,854,701,621,413,221,124,1,2669,2162,34,1045,226,930,1168,299,1197,0,0,0,0,2,8,8,15,0,16,17,0,5,0,16,10,2,0,7,17,21,19,29,47,46,36,0,111,111,0,46,6,105,58,4,3
4/2/2020,437,15,170,2,59,69,85,91,58,40,33,0,211,226,0,95,13,235,62,14,18,0,0,0,1,2,1,7,4,0,5,10,0,2,2,9,2,0,0,1,8,15,28,33,36,28,21,0,72,98,0,39,4,96,22,9,0
12/30/2020,1446,23,62,191,370,275,198,200,138,52,22,0,761,674,11,552,38,285,347,59,165,0,0,0,4,6,4,5,4,0,5,18,0,13,1,5,3,1,0,1,1,5,6,10,15,15,9,0,30,32,0,24,1,22,12,2,1
8/27/2021,541,3,38,95,151,108,71,52,38,15,11,0,289,252,0,125,11,153,157,13,82,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,2,0,0,0,4,3,5,5,10,4,7,0,20,18,0,8,0,18,10,1,1
9/29/2020,381,6,28,47,105,72,65,45,26,17,4,0,196,184,1,180,15,46,102,14,24,0,0,1,0,0,3,1,1,0,2,4,0,3,0,2,1,0,0,1,2,7,2,5,5,3,3,0,14,14,0,11,2,8,5,1,1
12/16/2021,3946,10,123,693,1281,941,540,272,142,52,25,0,2140,1774,32,480,132,1116,1131,324,763,0,0,1,0,2,1,3,3,0,3,7,0,0,0,6,4,0,0,10,11,15,13,19,30,14,11,0,65,58,0,20,4,64,27,5,3
4/11/2020,397,33,142,7,53,71,65,83,54,38,26,0,184,213,0,114,17,158,60,14,34,0,0,1,1,6,7,10,8,0,15,18,0,8,2,21,2,0,0,2,3,7,16,29,33,32,20,0,57,85,0,38,5,75,17,5,2
4/22/2020,1054,45,145,33,169,168,168,206,150,65,95,0,548,506,0,488,25,283,126,45,87,0,0,3,2,5,15,8,12,0,20,25,0,8,0,27,9,1,0,0,5,10,28,24,33,20,25,0,70,75,0,47,5,60,26,6,1
9/7/2020,72,1,17,4,19,17,5,10,11,3,3,0,39,33,0,23,0,22,19,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,6,1,1,5,1,1,0,11,6,0,8,0,5,3,0,1
5/23/2021,95,6,28,15,24,18,12,8,6,4,8,0,52,43,0,17,1,58,9,2,8,0,0,1,1,1,0,0,3,0,1,5,0,1,1,3,1,0,0,0,3,3,4,5,3,4,6,0,15,13,0,4,0,20,2,2,0
12/14/2021,2794,14,101,515,868,635,355,220,133,43,23,2,1471,1295,28,354,58,783,836,215,548,0,0,1,2,3,3,1,4,0,10,4,0,4,0,4,6,0,0,5,16,14,12,10,20,15,9,0,53,48,0,15,0,57,20,7,2
5/11/2020,1017,38,128,62,206,197,192,142,118,69,31,0,519,494,4,582,16,186,113,25,95,0,0,1,3,6,3,6,19,0,14,24,0,16,0,15,7,0,0,5,5,10,17,24,26,28,13,0,51,77,0,52,3,43,22,6,2
12/2/2021,1064,8,65,230,249,215,134,117,70,30,19,0,574,485,5,185,25,257,308,107,182,0,0,0,0,0,4,3,1,0,4,4,0,2,0,6,0,0,0,0,9,6,9,8,11,13,9,0,40,25,0,14,0,33,16,1,1
10/29/2020,1887,4,88,216,543,405,300,194,131,60,38,0,977,908,2,803,70,226,523,82,183,0,0,0,0,0,1,1,2,0,2,2,0,1,0,0,3,0,0,2,5,12,10,10,18,14,17,0,48,40,0,28,1,31,22,4,2
7/19/2020,100,2,22,14,27,23,9,14,6,6,1,0,53,46,1,26,2,35,28,3,6,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,1,2,5,5,3,2,1,0,13,9,0,1,0,18,3,0,0
2/2/2022,375,17,25,71,73,77,59,45,26,14,10,0,194,177,4,87,35,46,131,21,55,0,0,1,1,3,4,5,3,0,9,8,0,2,1,7,6,1,0,1,1,2,3,3,6,1,8,0,10,15,0,8,0,4,13,0,0
4/10/2020,571,32,155,22,80,101,99,107,85,42,35,0,257,314,0,189,30,223,84,24,21,0,0,1,3,3,3,9,13,0,11,21,0,3,2,24,3,0,0,0,9,10,22,19,40,27,28,0,63,92,0,51,4,68,23,9,0
7/30/2020,340,3,17,49,78,80,48,49,25,7,4,0,174,165,1,160,13,79,62,5,21,0,0,0,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,2,1,2,2,3,1,4,2,0,11,6,0,7,1,6,3,0,0
7/5/2021,58,2,7,11,15,14,7,5,3,2,1,0,26,31,1,16,1,16,14,4,7,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,2,1,1,0,1,1,1,0,0,3,4,0,2,0,3,1,0,1
